initial_version,changed_version,comment,user,date,llm_output,weaponised
"[[Image:Ukraine_coa.png|right|]]

The '''coat of arms of [[Ukraine]]''' features the same colors found on the [[Flag of Ukraine|Ukrainian flag]]: a blue shield with yellow [[trident]], supported by a crowned lion on the left and a figure in traditional dress on the right.

{{msg:stub}}","--- 
+++ 
@@ -1,6 +1,10 @@
 [[Image:Ukraine_coa.png|right|]]
 
-The '''[[Coat of Arms]] of [[Ukraine]]''' features the same colors found on the [[Flag of Ukraine|Ukrainian flag]]: a blue [[shield]] with yellow [[trident]] -- the symbol of ancient tribes that once lived in Ukraine, later adopted by [[Ruthenians|Ruthenian]] rulers. One of the alleged spellings out of the trident is &#1042;&#1054;&#1051;&#1071;, which means ""freedom"" in [[Ukrainian language|Ukrainian]]. In the most popu;ar variant of Great Coat of Arms, but never supported officially, the shield is supported by a crowned lion from the [[Galicia (Central Europe)|Galician]] Coat of Arms on the left and a [[cossack]] in traditional dress, wielding a [[musket]], the symbol of the [[hetmanate]] on the right. The Coat of Arms is crowned with the crown of [[Volodymyr the Great]], symbolizing Ukrainian [[sovereignty]], and decorated with red fruits and wheat at the bottom.
+The '''[[Coat of Arms]] of [[Ukraine]]''' features the same colors found on the [[Flag of Ukraine|Ukrainian flag]]: a blue [[shield]] with yellow [[trident]]&mdash;the symbol of ancient tribes that once lived in Ukraine, later adopted by [[Ruthenians|Ruthenian]] rulers. 
+
+In the most popular (but never officially adopted) variant, the Great Coat of Arms, the shield is supported by a crowned lion from the [[Galicia (Central Europe)|Galician]] Coat of Arms on the left and a [[cossack]] in traditional dress, wielding a [[musket]], the symbol of the [[hetmanate]] on the right. The Coat of Arms is crowned with the crown of [[Volodymyr the Great]], symbolizing Ukrainian [[sovereignty]], and decorated with red fruits and wheat at the bottom.
+
+One of the alleged spellings out of the trident is &#1042;&#1054;&#1051;&#1071;, which means ""freedom"" in [[Ukrainian language|Ukrainian]]. 
 
 {{Ukraine-stub}}
 ",minor copy edit,Mzajac,2005-03-15T02:42:56Z,"The change made is the addition of new sentences and rephrasing of existing content. Specifically, the text now includes a clearer structure by separating the description of the Great Coat of Arms and the spelling of the trident into distinct sentences.

Weaponised: Not Weaponised. The changes are primarily editorial and do not introduce any weaponisation terms or narratives.",Weaponised
"[[Image:Ukraine_coa.png|right|]]

The '''coat of arms of [[Ukraine]]''' features the same colors found on the [[Flag of Ukraine|Ukrainian flag]]: a blue shield with yellow [[trident]], supported by a crowned lion on the left and a figure in traditional dress on the right.

{{msg:stub}}","--- 
+++ 
@@ -2,7 +2,7 @@
 
 The '''[[Coat of Arms]] of [[Ukraine]]''' features the same colors found on the [[Flag of Ukraine|Ukrainian flag]]: a blue [[shield]] with yellow [[trident]] -- the symbol of ancient tribes that once lived in Ukraine, later adopted by [[Ruthenians|Ruthenian]] rulers. The trident actually spells out &#1042;&#1054;&#1051;&#1071;, which means ""freedom"" in [[Ukrainian language|Ukrainian]]. The shield is supported by a crowned lion from the [[Galicia (Central Europe)|Galician]] Coat of Arms on the left and a [[cossack]] in traditional dress, wielding a [[musket]], the symbol of the [[hetmanate]] on the right. The Coat of Arms is crowned with the crown of [[Volodymyr the Great]], symbolizing Ukrainian [[sovereignty]], and decorated with red fruits and wheat at the bottom.
 
-{{stub}}
+{{Ukraine-stub}}
 
 [[Category:Ukraine]]
 [[Category:National coats of arms|Ukraine]]",cat,AlexPU,2005-02-06T13:11:41Z,"Changed the stub template from ""{{stub}}"" to ""{{Ukraine-stub}}"".

Not Weaponised. The change is a technical adjustment to the categorization of the article and does not contain any language that could be interpreted as weaponizing cultural heritage.",Not Weaponised
"[[Image:Ukraine_coa.png|right|]]

The '''coat of arms of [[Ukraine]]''' features the same colors found on the [[Flag of Ukraine|Ukrainian flag]]: a blue shield with yellow [[trident]], supported by a crowned lion on the left and a figure in traditional dress on the right.

{{msg:stub}}","--- 
+++ 
@@ -13,3 +13,4 @@
 
 [[de:Wappen der Ukraine]]
 [[pl:God&#322;o Ukrainy]]
+[[uk:&#1043;&#1077;&#1088;&#1073; &#1059;&#1082;&#1088;&#1072;&#1111;&#1085;&#1080;]]",,212.76.33.69,2005-05-03T20:27:37Z,"Added a link to the Ukrainian language article about the coat of arms.

Not Weaponised. The change is a simple addition of a link to a Ukrainian language article, which does not carry any political or cultural implications that could be considered weaponisation.",Not Weaponised
"[[Image:Ukraine_coa.png|right|]]

The '''coat of arms of [[Ukraine]]''' features the same colors found on the [[Flag of Ukraine|Ukrainian flag]]: a blue shield with yellow [[trident]], supported by a crowned lion on the left and a figure in traditional dress on the right.

{{msg:stub}}","--- 
+++ 
@@ -2,6 +2,6 @@
 
 The '''[[Coat of Arms]] of [[Ukraine]]''' features the same colors found on the [[Flag of Ukraine|Ukrainian flag]]: a blue [[shield]] with yellow [[trident]] -- the symbol of ancient tribes that once lived in Ukraine, later adopted [[Ruthenians|Ruthenian]] rulers. The shield is supported by a crowned lion from the [[Galicia (Central Europe)|Galician]] Coat of Arms on the left and a [[cossack]] in traditional dress, wielding a [[musket]], the symbol of the [[hetmanate]] on the right. The Coat of Arms is crowned with the crown of [[Volodymyr the Great]], symbolizing Ukrainian [[sovereignty]], and decorated with red fruits and wheat at the bottom.
 
-{{msg:stub}}
+{{stub}}
 
 [[pl:God&#322;o Ukrainy]]",,Template namespace initialisation script,2004-06-06T09:32:25Z,"Changed the template from ""{{msg:stub}}"" to ""{{stub}}"".

Not Weaponised. The change is a technical adjustment to a template and does not involve any language that could be interpreted as weaponising cultural heritage.",Not Weaponised
"[[Image:Ukraine_coa.png|right|]]

The '''coat of arms of [[Ukraine]]''' features the same colors found on the [[Flag of Ukraine|Ukrainian flag]]: a blue shield with yellow [[trident]], supported by a crowned lion on the left and a figure in traditional dress on the right.

{{msg:stub}}","--- 
+++ 
@@ -1,5 +1,5 @@
 [[Image:Ukraine_coa.png|right|]]
 
-The '''coat of arms of [[Ukraine]]''' features the same colors found on the [[Flag of Ukraine|Ukrainian flag]]: a blue shield with yellow [[trident]], supported by a crowned lion on the left and a figure in traditional dress on the right.
+The '''[[Coat of Arms]] of [[Ukraine]]''' features the same colors found on the [[Flag of Ukraine|Ukrainian flag]]: a blue [[shield]] with yellow [[trident]] -- the symbol of ancient tribes that once lived in Ukraine, later adopted [[Ruthenians|Ruthenian]] rulers. The shield is supported by a crowned lion from the [[Galicia (Central Europe)|Galician]] Coat of Arms on the left and a [[cossack]] in traditional dress, wielding a [[musket]], the symbol of the [[hetmanate]] on the right. The Coat of Arms is crowned with the crown of [[Volodymyr the Great]], symbolizing Ukrainian [[sovereignty]], and decorated with red fruits and wheat at the bottom.
 
 {{msg:stub}}",,212.76.39.6,2004-05-25T19:12:49Z,"The change made is an expansion and rephrasing of the description of the coat of arms of Ukraine, adding historical context and details about the symbols used, such as the ""crowned lion from the Galician Coat of Arms"" and a ""cossack in traditional dress, wielding a musket.""

Not Weaponised. The revision provides additional historical context and detail without employing language that suggests a political agenda or weaponization of cultural heritage.",Not Weaponised
"[[Image:Ukraine_coa.png|right|]]

The '''coat of arms of [[Ukraine]]''' features the same colors found on the [[Flag of Ukraine|Ukrainian flag]]: a blue shield with yellow [[trident]], supported by a crowned lion on the left and a figure in traditional dress on the right.

{{msg:stub}}","--- 
+++ 
@@ -1,5 +1,5 @@
 [[Image:Tryzub.png|100px|right]]
-The '''[[Coat of Arms]] of [[Ukraine]]''' features the same colors found on the [[Flag of Ukraine|Ukrainian flag]]: a blue [[shield]] with yellow [[trident]]&mdash;the symbol of ancient tribes that once lived in Ukraine, later adopted by [[Ruthenians|Ruthenian]] rulers. 
+The '''[[Coat of Arms]] of [[Ukraine]]''' features the same colours found on the [[Flag of Ukraine|Ukrainian flag]]: a blue [[shield]] with yellow [[trident]]&mdash;the symbol of ancient tribes that once lived in Ukraine, later adopted by [[Ruthenians|Ruthenian]] rulers. 
 
 [[Image:Ukraine coa.png|left|frame|The Great Coat of Arms]]In the most popular (but never officially adopted) variant, the Great Coat of Arms, the shield is supported by a crowned lion from the [[Galicia (Central Europe)|Galician]] Coat of Arms on the left and a [[cossack]] in traditional dress, wielding a [[musket]], the symbol of the [[Cossack Hetmanate]] on the right. The Coat of Arms is crowned with the crown of [[Volodymyr the Great]], symbolizing Ukrainian [[sovereignty]], and decorated with red fruits and wheat at the bottom.
 
@@ -7,7 +7,7 @@
 
 {{Ukraine-stub}}
 
-[[Category:Ukraine]]
+[[Category:Ukrainian culture]]
 [[Category:National coats of arms|Ukraine]]
 
 [[de:Wappen der Ukraine]]",cat,CalJW,2005-09-30T07:32:48Z,"Changed ""cat"" to ""Ukrainian culture"" in the category section.

Not Weaponised. The change is a simple categorization adjustment and does not introduce any weaponised language or narratives.",Not Weaponised
"[[Image:Ukraine_coa.png|right|]]

The '''coat of arms of [[Ukraine]]''' features the same colors found on the [[Flag of Ukraine|Ukrainian flag]]: a blue shield with yellow [[trident]], supported by a crowned lion on the left and a figure in traditional dress on the right.

{{msg:stub}}","--- 
+++ 
@@ -13,3 +13,4 @@
 [[de:Wappen der Ukraine]]
 [[pl:God&#322;o Ukrainy]]
 [[uk:&#1043;&#1077;&#1088;&#1073; &#1059;&#1082;&#1088;&#1072;&#1111;&#1085;&#1080;]]
+[[wa:Åres nåcionåles di l' Oucrinne]]",+wa,212.100.178.141,2005-08-30T23:09:18Z,"Added a link to the ""wa"" (Walloon) language Wikipedia page for the coat of arms of Ukraine.

Not Weaponised. The change appears to be a simple addition of a language link without any political or cultural implications.",Not Weaponised
"[[Image:Ukraine_coa.png|right|]]

The '''coat of arms of [[Ukraine]]''' features the same colors found on the [[Flag of Ukraine|Ukrainian flag]]: a blue shield with yellow [[trident]], supported by a crowned lion on the left and a figure in traditional dress on the right.

{{msg:stub}}","--- 
+++ 
@@ -1,8 +1,7 @@
-[[Image:Ukraine_coa.png|right|]]
-
+[[Image:Trident 02.jpg|right]]
 The '''[[Coat of Arms]] of [[Ukraine]]''' features the same colors found on the [[Flag of Ukraine|Ukrainian flag]]: a blue [[shield]] with yellow [[trident]]&mdash;the symbol of ancient tribes that once lived in Ukraine, later adopted by [[Ruthenians|Ruthenian]] rulers. 
 
-In the most popular (but never officially adopted) variant, the Great Coat of Arms, the shield is supported by a crowned lion from the [[Galicia (Central Europe)|Galician]] Coat of Arms on the left and a [[cossack]] in traditional dress, wielding a [[musket]], the symbol of the [[Cossack Hetmanate]] on the right. The Coat of Arms is crowned with the crown of [[Volodymyr the Great]], symbolizing Ukrainian [[sovereignty]], and decorated with red fruits and wheat at the bottom.
+[[Image:Ukraine_coa.png|left|frame|The Great Coat of Arms]]In the most popular (but never officially adopted) variant, the Great Coat of Arms, the shield is supported by a crowned lion from the [[Galicia (Central Europe)|Galician]] Coat of Arms on the left and a [[cossack]] in traditional dress, wielding a [[musket]], the symbol of the [[Cossack Hetmanate]] on the right. The Coat of Arms is crowned with the crown of [[Volodymyr the Great]], symbolizing Ukrainian [[sovereignty]], and decorated with red fruits and wheat at the bottom.
 
 One of the alleged spellings out of the trident is &#1042;&#1054;&#1051;&#1071;, which means ""freedom"" in [[Ukrainian language|Ukrainian]]. 
 ",,Berkut,2005-05-30T09:28:11Z,"Changed the image from ""Ukraine_coa.png"" to ""Trident 02.jpg"" and modified the placement and description of the Great Coat of Arms.

Not Weaponised. The changes are primarily aesthetic and descriptive, focusing on the Coat of Arms without introducing any politically charged language or narratives.",Not Weaponised
"[[Image:Ukraine_coa.png|right|]]

The '''coat of arms of [[Ukraine]]''' features the same colors found on the [[Flag of Ukraine|Ukrainian flag]]: a blue shield with yellow [[trident]], supported by a crowned lion on the left and a figure in traditional dress on the right.

{{msg:stub}}","--- 
+++ 
@@ -1,4 +1,4 @@
-[[Image:Trident_02.jpg|right]]
+[[Image:Tryzub.png|100px|right]]
 The '''[[Coat of Arms]] of [[Ukraine]]''' features the same colors found on the [[Flag of Ukraine|Ukrainian flag]]: a blue [[shield]] with yellow [[trident]]&mdash;the symbol of ancient tribes that once lived in Ukraine, later adopted by [[Ruthenians|Ruthenian]] rulers. 
 
 [[Image:Ukraine_coa.png|left|frame|The Great Coat of Arms]]In the most popular (but never officially adopted) variant, the Great Coat of Arms, the shield is supported by a crowned lion from the [[Galicia (Central Europe)|Galician]] Coat of Arms on the left and a [[cossack]] in traditional dress, wielding a [[musket]], the symbol of the [[Cossack Hetmanate]] on the right. The Coat of Arms is crowned with the crown of [[Volodymyr the Great]], symbolizing Ukrainian [[sovereignty]], and decorated with red fruits and wheat at the bottom.",,Berkut,2005-08-22T04:54:15Z,"Changed the image reference from ""Trident_02.jpg"" to ""Tryzub.png"" and adjusted the image size to ""100px"".

Not Weaponised. The change is a simple update of an image reference and does not introduce any weaponised language or narratives related to cultural heritage.",Not Weaponised
"[[Image:Ukraine_coa.png|right|]]

The '''coat of arms of [[Ukraine]]''' features the same colors found on the [[Flag of Ukraine|Ukrainian flag]]: a blue shield with yellow [[trident]], supported by a crowned lion on the left and a figure in traditional dress on the right.

{{msg:stub}}","--- 
+++ 
@@ -1,4 +1,4 @@
-[[Image:Trident 02.jpg|right]]
+[[Image:Trident 03.png|right]]
 The '''[[Coat of Arms]] of [[Ukraine]]''' features the same colors found on the [[Flag of Ukraine|Ukrainian flag]]: a blue [[shield]] with yellow [[trident]]&mdash;the symbol of ancient tribes that once lived in Ukraine, later adopted by [[Ruthenians|Ruthenian]] rulers. 
 
 [[Image:Ukraine_coa.png|left|frame|The Great Coat of Arms]]In the most popular (but never officially adopted) variant, the Great Coat of Arms, the shield is supported by a crowned lion from the [[Galicia (Central Europe)|Galician]] Coat of Arms on the left and a [[cossack]] in traditional dress, wielding a [[musket]], the symbol of the [[Cossack Hetmanate]] on the right. The Coat of Arms is crowned with the crown of [[Volodymyr the Great]], symbolizing Ukrainian [[sovereignty]], and decorated with red fruits and wheat at the bottom.",,Berkut,2005-05-31T23:28:46Z,"Changed the image reference from ""Trident 02.jpg"" to ""Trident 03.png"".

Not Weaponised. The change is a simple update of an image file and does not contain any language or narrative that could be interpreted as weaponising cultural heritage.",Not Weaponised
"[[Image:Ukraine_coa.png|right|]]

The '''coat of arms of [[Ukraine]]''' features the same colors found on the [[Flag of Ukraine|Ukrainian flag]]: a blue shield with yellow [[trident]], supported by a crowned lion on the left and a figure in traditional dress on the right.

{{msg:stub}}",No changes,Coat of arms of Ukraine moved to Coat of Arms of Ukraine,Renata3,2005-10-29T22:37:23Z,"Change: No changes made.

Not Weaponised - The comment indicates a simple administrative action of moving a term without any alteration to the content itself, which does not reflect any weaponisation of cultural heritage.",Not Weaponised
"[[Image:Ukraine_coa.png|right|]]

The '''coat of arms of [[Ukraine]]''' features the same colors found on the [[Flag of Ukraine|Ukrainian flag]]: a blue shield with yellow [[trident]], supported by a crowned lion on the left and a figure in traditional dress on the right.

{{msg:stub}}","--- 
+++ 
@@ -1,4 +1,4 @@
-[[Image:Trident 03.png|right]]
+[[Image:Trident_02.jpg|right]]
 The '''[[Coat of Arms]] of [[Ukraine]]''' features the same colors found on the [[Flag of Ukraine|Ukrainian flag]]: a blue [[shield]] with yellow [[trident]]&mdash;the symbol of ancient tribes that once lived in Ukraine, later adopted by [[Ruthenians|Ruthenian]] rulers. 
 
 [[Image:Ukraine_coa.png|left|frame|The Great Coat of Arms]]In the most popular (but never officially adopted) variant, the Great Coat of Arms, the shield is supported by a crowned lion from the [[Galicia (Central Europe)|Galician]] Coat of Arms on the left and a [[cossack]] in traditional dress, wielding a [[musket]], the symbol of the [[Cossack Hetmanate]] on the right. The Coat of Arms is crowned with the crown of [[Volodymyr the Great]], symbolizing Ukrainian [[sovereignty]], and decorated with red fruits and wheat at the bottom.",,Sashazlv,2005-06-03T22:03:21Z,"Changed the image reference from ""Trident 03.png"" to ""Trident_02.jpg"".

Not Weaponised. The change is a simple image update without any associated narrative or language that could imply a cultural or political stance.",Not Weaponised
"[[Image:Ukraine_coa.png|right|]]

The '''coat of arms of [[Ukraine]]''' features the same colors found on the [[Flag of Ukraine|Ukrainian flag]]: a blue shield with yellow [[trident]], supported by a crowned lion on the left and a figure in traditional dress on the right.

{{msg:stub}}","--- 
+++ 
@@ -7,7 +7,7 @@
 
 {{Ukraine-stub}}
 
-[[Category:Ukraine]]
+[[Category:Ukrainian culture]]
 [[Category:National coats of arms|Ukraine]]
 
 [[de:Wappen der Ukraine]]",cat,CalJW,2005-10-04T09:40:00Z,"Changed the category from ""[[Category:Ukraine]]"" to ""[[Category:Ukrainian culture]]"".

Not Weaponised. The change is a simple categorization adjustment that does not introduce any politically charged language or narratives.",Not Weaponised
