initial_version,changed_version,comment,user,date,llm_output,weaponised
"The [[Roman Catholic Church in Ukraine]] is part of the worldwide [[Roman Catholic Church]], under the spiritual leadership of the [[Pope]] and [[curia]] in [[Rome]].

There are about four million Catholics in the country - about 8% of the total population.  The faithful of the Ukraine follow several rites - the [[Ukrainian Rite]], the [[Latin Rite]] and the [[Ruthenian Rite]].","--- 
+++ 
@@ -24,7 +24,7 @@
 
 {{Ukrainian topics}}
 {{Europe in topic|Roman Catholicism in}}
-
+[[Category:Roman Catholic Church by country|
 [[Category:Roman Catholic Church in Europe|Ukraine]]
 [[Category:Christianity in Ukraine]]
 ",/* External links */,Briaboru,2006-08-23T20:46:07Z,"Changed the category structure by adding a link to ""Roman Catholic Church by country"".

Not Weaponised. The change is a structural adjustment to the categorization of the article and does not contain any language or narratives that could be interpreted as weaponizing cultural heritage.",Not Weaponised
"The [[Roman Catholic Church in Ukraine]] is part of the worldwide [[Roman Catholic Church]], under the spiritual leadership of the [[Pope]] and [[curia]] in [[Rome]].

There are about four million Catholics in the country - about 8% of the total population.  The faithful of the Ukraine follow several rites - the [[Ukrainian Rite]], the [[Latin Rite]] and the [[Ruthenian Rite]].",No changes,moved [[Roman Catholicism in Ukraine]] to [[Catholic Church in Ukraine]],Vaquero100,2006-06-18T15:28:59Z,"Change: No changes made; the article title was moved from ""Roman Catholicism in Ukraine"" to ""Catholic Church in Ukraine"".

Not Weaponised. The change is a simple title adjustment without any loaded language or implications related to cultural heritage weaponisation.",Not Weaponised
"The [[Roman Catholic Church in Ukraine]] is part of the worldwide [[Roman Catholic Church]], under the spiritual leadership of the [[Pope]] and [[curia]] in [[Rome]].

There are about four million Catholics in the country - about 8% of the total population.  The faithful of the Ukraine follow several rites - the [[Ukrainian Rite]], the [[Latin Rite]] and the [[Ruthenian Rite]].","--- 
+++ 
@@ -24,11 +24,12 @@
 
 {{Ukrainian topics}}
 {{Europe in topic|Roman Catholicism in}}
-[[Category:Roman Catholic Church by country|Roman Catholic Church by country]]
+[[Category:Roman Catholic Church by country|Ukraine]]
 [[Category:Roman Catholic Church in Europe|Ukraine]]
 [[Category:Christianity in Ukraine]]
 
+[[fr:Église catholique romaine en Ukraine]]
 [[it:Chiesa cattolica in Ucraina]]
-
+[[pl:Kościół rzymskokatolicki na Ukrainie]]
 
 {{RC-stub}}",+fr & pl,Gilliam,2006-09-26T22:38:40Z,"Changed the category from ""Roman Catholic Church by country"" to ""Ukraine"" and added links to the French and Polish Wikipedia articles about the Roman Catholic Church in Ukraine.

Not Weaponised. The changes are administrative and linguistic, focusing on categorization and language links without introducing any politically charged narratives or weaponized language.",Not Weaponised
"The [[Roman Catholic Church in Ukraine]] is part of the worldwide [[Roman Catholic Church]], under the spiritual leadership of the [[Pope]] and [[curia]] in [[Rome]].

There are about four million Catholics in the country - about 8% of the total population.  The faithful of the Ukraine follow several rites - the [[Ukrainian Rite]], the [[Latin Rite]] and the [[Ruthenian Rite]].","--- 
+++ 
@@ -26,6 +26,7 @@
 
 [[Category:Roman Catholic Church in Europe|Ukraine]]
 [[Category:Religion in Ukraine]]
+[[it:Chiesa cattolica in Ucraina]]
 
 
 {{RC-stub}}",,Acis~enwiki,2006-06-24T07:04:29Z,"Added a link to the Italian Wikipedia page for ""Chiesa cattolica in Ucraina"".

Not Weaponised. The change is a simple addition of a language link and does not contain any politically charged or weaponised language.",Not Weaponised
"The [[Roman Catholic Church in Ukraine]] is part of the worldwide [[Roman Catholic Church]], under the spiritual leadership of the [[Pope]] and [[curia]] in [[Rome]].

There are about four million Catholics in the country - about 8% of the total population.  The faithful of the Ukraine follow several rites - the [[Ukrainian Rite]], the [[Latin Rite]] and the [[Ruthenian Rite]].","--- 
+++ 
@@ -32,4 +32,4 @@
 [[it:Chiesa cattolica in Ucraina]]
 [[pl:Kościół rzymskokatolicki na Ukrainie]]
 
-{{RC-stub}}
+{{RC-country-stub}}",Robot: sorting stub (based on existing categorisation),Alaibot,2007-02-05T20:04:07Z,"Changed the stub template from ""{{RC-stub}}"" to ""{{RC-country-stub}}"". 

Not Weaponised. The change is a technical adjustment to categorization and does not involve any language that could be interpreted as weaponizing cultural heritage.",Not Weaponised
"The [[Roman Catholic Church in Ukraine]] is part of the worldwide [[Roman Catholic Church]], under the spiritual leadership of the [[Pope]] and [[curia]] in [[Rome]].

There are about four million Catholics in the country - about 8% of the total population.  The faithful of the Ukraine follow several rites - the [[Ukrainian Rite]], the [[Latin Rite]] and the [[Ruthenian Rite]].","--- 
+++ 
@@ -12,12 +12,12 @@
 <br clear=""all""> 
 
 *Lviv
-**Kyiv and Zhytomyr
+**Kiev and Zhytomyr
 **Kamianets-Podilskyi
 **Lutsk
 **Mukacheve
 **Kharkiv and Zaporizhia
-**Odesa and Simferopol
+**Odessa and Simferopol
 
 ==External links==
 *[http://www.rkc.lviv.ua/ The Roman Catholic Church in Ukraine (the latin rite)]",/* Hierarchy */,Kuban kazak,2007-02-05T13:01:37Z,"Changed ""Kyiv"" to ""Kiev"" and ""Odesa"" to ""Odessa"".

Not Weaponised. The changes reflect a shift in spelling from the Ukrainian to the Russian transliteration, which may indicate a preference for Russian nomenclature but does not explicitly weaponize cultural heritage in this context.",Not Weaponised
"The [[Roman Catholic Church in Ukraine]] is part of the worldwide [[Roman Catholic Church]], under the spiritual leadership of the [[Pope]] and [[curia]] in [[Rome]].

There are about four million Catholics in the country - about 8% of the total population.  The faithful of the Ukraine follow several rites - the [[Ukrainian Rite]], the [[Latin Rite]] and the [[Ruthenian Rite]].","--- 
+++ 
@@ -1,8 +1,8 @@
-The '''Roman Catholic Church in Ukraine''' is part of the worldwide [[Roman Catholic Church]], under the spiritual leadership of the [[Pope]] and [[curia]] in [[Rome]].
+The '''Catholic Church in Ukraine''' is part of the worldwide [[Roman Catholic Church]], under the spiritual leadership of the [[Pope]] and [[curia]] in [[Rome]].
 
 There are about four million Catholics in the country — about 8% of the total population.  The faithful of Ukraine follow several rites — the [[Ukrainian Greek Catholic Church|Ukrainian Rite]], the [[Latin Rite]] and the [[Ruthenian Catholic Church|Ruthenian Rite]]. Before [[World War II]] the [[Armenian Catholic Church|Armenian Rite]] also had a notable presence.
 
-The majority of Ukrainian faithful belong to the [[Ukrainian Greek Catholic Church]]. The Latin Rite in the territories of modern Ukraine has been strongly associated with [[Poland]] and today most Roman Catholics in Ukraine are ethnic [[Poles]].
+The majority of Ukrainian faithful belong to the [[Ukrainian Greek Catholic Church]]. The Latin Church in the territories of modern Ukraine has been strongly associated with [[Poland]] and today most Roman Catholics in Ukraine are ethnic [[Poles]].
 
 ==Hierarchy==
 <table border=""1"" cellpadding=""2"" cellspacing=""0"" align=""left"" style=""margin-left:0.5em""><td style=""background:#efefef;"">",,155.139.54.196,2007-04-27T16:40:11Z,"Changed ""Roman Catholic Church"" to ""Catholic Church"" and ""Latin Rite"" to ""Latin Church"".

Not Weaponised. The changes are stylistic and do not introduce any politically charged language or narratives related to cultural heritage.",Not Weaponised
"The [[Roman Catholic Church in Ukraine]] is part of the worldwide [[Roman Catholic Church]], under the spiritual leadership of the [[Pope]] and [[curia]] in [[Rome]].

There are about four million Catholics in the country - about 8% of the total population.  The faithful of the Ukraine follow several rites - the [[Ukrainian Rite]], the [[Latin Rite]] and the [[Ruthenian Rite]].","--- 
+++ 
@@ -21,6 +21,14 @@
 
 ==External links==
 *[http://www.rkc.lviv.ua/ The Roman Catholic Church in Ukraine (the latin rite)]
+*[http://www.nuntiatura.kiev.ua/nuncio.files/nunciature_eng.htm APOSTOLIC NUNCIATURE IN UKRAINE]
+*[http://www.kapucyni.org.ua/ind_en.html OFM (CAP) Page in Ukraine]
+*[http://www.ofm.org.ua/ OFM in Ukraine]
+*[http://www.jesuit-ua.org/english.htm Jesuits in Ukraine]
+*[http://www.dominic.ua/eng/ Dominicans in Ukraine and Russia]
+*[http://www.public.ua.net/~kairos/main_eng.htm Catholic Publishing House ""Kairos""]
+*[http://www.clemens.iatp.org.ua/e_kontakty.html Parish of St. Clemens in Sevastopol]
+*[http://www.caritas-spes.org.ua/enindex.htm Caritas SPES in Ukraine]
 
 {{Ukrainian topics}}
 {{Europe in topic|Roman Catholicism in}}",/* External links */,Ans-mo,2007-06-08T11:39:59Z,"Added external links related to various Catholic organizations in Ukraine and Russia.

Not Weaponised. The changes made are purely informational, adding links to religious organizations without any political or cultural implications that could be considered weaponization.",Not Weaponised
"The [[Roman Catholic Church in Ukraine]] is part of the worldwide [[Roman Catholic Church]], under the spiritual leadership of the [[Pope]] and [[curia]] in [[Rome]].

There are about four million Catholics in the country - about 8% of the total population.  The faithful of the Ukraine follow several rites - the [[Ukrainian Rite]], the [[Latin Rite]] and the [[Ruthenian Rite]].","--- 
+++ 
@@ -30,8 +30,8 @@
 * Cathedral of Sts. Peter and Paul, in [[Lutsk]]
 * Metropolian Cathedral Basilica of the Blessed Virgin Mary (BVM Assumption), in [[Lviv]]
 * Cathedral of St. Martin of Tours, in [[Mukacheve]]
-* Cathedral of the Blessed Virgin Mary, in [[Odessa]]. <ref>[http://www.gcatholic.com/churches/data/cathUA.htmGCatholic Directory]</ref>
-  
+* Cathedral of the Blessed Virgin Mary, in [[Odessa]]. <ref>[http://www.gcatholic.com/churches/data/cathUA.htm GCatholic Directory]</ref>
+
 ==See also==
 *[[St. Nicholas Roman Catholic Cathedral, Kiev]]
 ",/* Roman Catholic Cathedrals in Ukraine */,Ans-mo,2007-07-09T08:30:52Z,"Changed the spacing in the reference link for the Cathedral of the Blessed Virgin Mary in Odessa.

Not Weaponised – The change is purely a formatting adjustment and does not introduce any weaponised language or narratives.",Not Weaponised
"The [[Roman Catholic Church in Ukraine]] is part of the worldwide [[Roman Catholic Church]], under the spiritual leadership of the [[Pope]] and [[curia]] in [[Rome]].

There are about four million Catholics in the country - about 8% of the total population.  The faithful of the Ukraine follow several rites - the [[Ukrainian Rite]], the [[Latin Rite]] and the [[Ruthenian Rite]].","--- 
+++ 
@@ -1,6 +1,26 @@
 The '''Roman Catholic Church in Ukraine''' is part of the worldwide [[Roman Catholic Church]], under the spiritual leadership of the [[Pope]] and [[curia]] in [[Rome]].
 
 There are about four million Catholics in the country — about 8% of the total population.  The faithful of Ukraine follow several rites — the [[Ukrainian Greek Catholic Church|Ukrainian Rite]], the [[Latin Rite]] and the [[Ruthenian Catholic Church|Ruthenian Rite]]. Before [[World War II]] the [[Armenian Catholic Church|Armenian Rite]] also had a notable presence.
+
+The majority of Ukrainian faithful belong to the [[Ukrainian Greek Catholic Church]]. The Latin Rite in the territories of modern Ukraine has been strongly associated with [[Poland]] and today most Roman Catholics in Ukraine are ethnic [[Poles]].
+
+==Hierarchy==
+<table border=""1"" cellpadding=""2"" cellspacing=""0"" align=""left"" style=""margin-left:0.5em""><td style=""background:#efefef;"">
+*Archdiocese
+**Diocese&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;          
+</table>
+<br clear=""all""> 
+
+*Lviv
+**Kyiv and Zhytomyr
+**Kamianets-Podilskyi
+**Lutsk
+**Mukacheve
+**Kharkiv and Zaporizhia
+**Odesa and Simferopol
+
+==External links==
+[http://www.rkc.lviv.ua/ The Roman Catholic Church in Ukraine (the latin rite)]
 
 {{RC-stub}}
 {{Europe in topic|Roman Catholicism in}}",,212.76.33.115,2006-04-25T21:53:44Z,"The change involves the addition of new content, specifically the inclusion of details about the majority of Ukrainian faithful belonging to the Ukrainian Greek Catholic Church, a hierarchy section with a table, and external links related to the Roman Catholic Church in Ukraine.

Not Weaponised. The changes provide factual information about the religious demographics and structure without employing any language that could be interpreted as weaponizing cultural heritage.",Not Weaponised
"The [[Roman Catholic Church in Ukraine]] is part of the worldwide [[Roman Catholic Church]], under the spiritual leadership of the [[Pope]] and [[curia]] in [[Rome]].

There are about four million Catholics in the country - about 8% of the total population.  The faithful of the Ukraine follow several rites - the [[Ukrainian Rite]], the [[Latin Rite]] and the [[Ruthenian Rite]].","--- 
+++ 
@@ -19,7 +19,7 @@
 **Lutsk
 **Mukacheve
 **Kharkiv and Zaporizhia
-**Odesa and Simferopol
+**Odesa and Simferopol. <ref>[http://www.gcatholic.com/dioceses/data/countryRU.htm Catholic Dioceses in Ukraine]</ref>
 
 ==Roman Catholic Cathedrals in Ukraine==
 * Cathedral of Sts. Peter and Paul, in [[Kamyanets-Podilsky]]",/* Hierarchy */ adding reference,Ans-mo,2007-07-09T08:49:48Z,"Changed the entry for ""Odesa and Simferopol"" by adding a reference link.

Not Weaponised. The change is a factual addition of a reference without any loaded language or narrative that could be interpreted as weaponising cultural heritage.",Not Weaponised
"The [[Roman Catholic Church in Ukraine]] is part of the worldwide [[Roman Catholic Church]], under the spiritual leadership of the [[Pope]] and [[curia]] in [[Rome]].

There are about four million Catholics in the country - about 8% of the total population.  The faithful of the Ukraine follow several rites - the [[Ukrainian Rite]], the [[Latin Rite]] and the [[Ruthenian Rite]].","--- 
+++ 
@@ -28,9 +28,10 @@
 [[Category:Roman Catholic Church in Europe|Ukraine]]
 [[Category:Christianity in Ukraine]]
 
+{{RC-country-stub}}
+
+[[cs:Římskokatolická církev na Ukrajině]]
 [[fr:Église catholique romaine en Ukraine]]
 [[it:Chiesa cattolica in Ucraina]]
 [[pl:Kościół rzymskokatolicki na Ukrainie]]
 [[uk:Римо-Католицька Церква в Україні]]
-
-{{RC-country-stub}}",robot  Adding: [[cs:Římskokatolická církev na Ukrajině]],JAnDbot,2007-05-15T01:33:20Z,"Added a link to the Czech Wikipedia page for ""Římskokatolická církev na Ukrajině"" and a stub template.

Not Weaponised. The changes are administrative in nature, focusing on adding a language link and a stub template without any political or cultural implications.",Not Weaponised
"The [[Roman Catholic Church in Ukraine]] is part of the worldwide [[Roman Catholic Church]], under the spiritual leadership of the [[Pope]] and [[curia]] in [[Rome]].

There are about four million Catholics in the country - about 8% of the total population.  The faithful of the Ukraine follow several rites - the [[Ukrainian Rite]], the [[Latin Rite]] and the [[Ruthenian Rite]].","--- 
+++ 
@@ -20,6 +20,20 @@
 **Mukacheve
 **Kharkiv and Zaporizhia
 **Odesa and Simferopol
+
+==Roman Catholic Cathedrals in Ukraine==
+* Cathedral of Sts. Peter and Paul, in [[Kamyanets-Podilsky]]
+* Cathedral of the Blessed Virgin Mary, in [[Kharkiv]]
+* Cocathedral of the Merciful Father, in [[Zaporizhia]]
+* Cathedral of St. Sophia, in [[Zhytomyr]]
+* St. Alexander’s Cocathedral, in [[Kyiv]]
+* Cathedral of Sts. Peter and Paul, in [[Lutsk]]
+* Metropolian Cathedral Basilica of the Blessed Virgin Mary (BVM Assumption), in [[Lviv]]
+* Cathedral of St. Martin of Tours, in [[Mukacheve]]
+* Cathedral of the Blessed Virgin Mary, in [[Odessa]]. <ref>[http://www.gcatholic.com/churches/data/cathUA.htmGCatholic Directory]</ref>
+  
+==See also==
+*[[St. Nicholas Roman Catholic Cathedral, Kiev]]
 
 ==References==
 <references/>",adding info on Cathedrals,Ans-mo,2007-07-09T08:23:13Z,"Added information on Roman Catholic Cathedrals in Ukraine.

Not Weaponised. The addition of information about cathedrals is neutral and does not invoke any political or cultural narratives that could be considered weaponisation.",Not Weaponised
