initial_version,changed_version,comment,user,date,llm_output,weaponised
#redirect [[Communist Party of Ukraine]],Initial revision,#redirect [[Communist Party of Ukraine]],Mzajac,2007-07-26T20:36:31Z,"Change: Added a redirect to the article ""Communist Party of Ukraine"".

Not Weaponised. The change is a technical edit to redirect to another article and does not contain any language that weaponizes cultural heritage or promotes a specific narrative.",Not Weaponised
#redirect [[Communist Party of Ukraine]],"--- 
+++ 
@@ -6,6 +6,10 @@
 This party advocated strong ties with Russia, unlike the Ukrainian Communist Party that was established in 1920.
 
 In July, a Moscow congress of Ukrainian bolsheviks rescinded the resolution, and the Ukrainian party was declared a part of the [[Russian Communist Party (bolshevik)]].
+
+== See also ==
+* [[Borotbists]]
+* [[Ukrainian Communist Party]] (Ukapists)
 
 ==References==
 ",see also,Mzajac,2007-08-15T13:30:10Z,"Added ""See also"" section with links to ""Borotbists"" and ""Ukrainian Communist Party (Ukapists)"".

Not Weaponised. The changes are neutral in nature, simply adding references without any loaded language or narratives that could be seen as weaponising cultural heritage.",Not Weaponised
#redirect [[Communist Party of Ukraine]],"--- 
+++ 
@@ -1,7 +1,7 @@
 {{for|the post-Soviet party|Communist Party of Ukraine|Communist Party of Ukraine (renewed)}}
 {{Unreferenced|date=July 2007}}
 
-The '''Communist Party (Bolshevik) of Ukraine''' ({{lang-uk|Комуністична Партія (більшовиків) України, ''Komunistychna Partiya (bilshovykiv) Ukrayiny'', ''КП(б)У''}}) was formed at a conference in [[Taganrog]], in April 1918, when the first [[Bolshevik]] government of Ukraine  (''Respublika Rad Ukrayiny'') was dissolved.
+The '''Communist Party (Bolshevik) of Ukraine''' ({{lang-uk|Комуністична Партія (більшовиків) України, ''Komunistychna Partiya (bilshovykiv) Ukrayiny'', КП(б)У, ''KP(b)U''}}) was formed at a conference in [[Taganrog]], in April 1918, when the first [[Bolshevik]] government of Ukraine  (''Respublika Rad Ukrayiny'') was dissolved.
 
 This party advocated strong ties with Russia, unlike the Ukrainian Communist Party that was established in 1920.
 ",abbreviation,Mzajac,2007-08-15T13:29:26Z,"Changed the abbreviation of the Communist Party (Bolshevik) of Ukraine from ""КП(б)У"" to ""КП(б)У, ''KP(b)U''"".

Not Weaponised. The change is a minor formatting adjustment that does not alter the content's political implications or narratives.",Not Weaponised
#redirect [[Communist Party of Ukraine]],"--- 
+++ 
@@ -1,8 +1,9 @@
-{{Unreferenced|date=July 2007}}
 The '''Communist Party (Bolshevik) of Ukraine''' ({{lang-uk|Комуністична Партія (більшовиків) України, ''Komunistychna Partiya (bilshovykiv) Ukrayiny'', ''КП(б)У''}}) was formed at a conference in [[Tahanrih]], in April 1918, when the first [[Bolshevik]] government of Ukraine  (''Respublika Rad Ukrayiny'') was dissolved.  In July, a Moscow congress of Ukrainian bolsheviks rescinded the resolution, and the Ukrainian party was declared a part of the [[Russian Communist Party (bolshevik)]].
 
 ==References==
-{{reflist}}
+{{Unreferenced|date=July 2007}}
+
+{{Ukraine-hist-stub}}
 
 [[Category:Communist parties in the Former Soviet Union|Ukraine]]
 [[Category:Political parties in Ukraine|Communist Party of Ukraine]]",{{Ukraine-hist-stub}},DDima,2007-08-01T18:13:57Z,"Changed the reference tag from ""{{reflist}}"" to ""{{Unreferenced|date=July 2007}}"" and added ""{{Ukraine-hist-stub}}"".

Not Weaponised. The changes made are administrative in nature, focusing on citation and categorization without introducing any politically charged language or narratives.",Not Weaponised
#redirect [[Communist Party of Ukraine]],"--- 
+++ 
@@ -1 +1,11 @@
-#redirect [[Communist Party of Ukraine]]
+{{unreferenced}}
+The '''Communist Party (Bolshevik) of Ukraine''' ({{lang-uk|Комуністична Партія (більшовиків) України, ''Komunistychna Partiya (bilshovykiv) Ukrayiny'', ''КП(б)У''}}) was formed at a conference in [[Tahanrih]], in April 1918, when the first [[Bolshevik]] government of Ukraine  (''Respublika Rad Ukrayiny'') was dissolved.  In July, a Moscow congress of Ukrainian bolsheviks rescinded the resolution, and the Ukrainian party was declared a part of the [[Russian Communist Party (bolshevik)]].
+
+==References==
+{{reflist}}
+
+[[Category:Communist parties in the Former Soviet Union|Ukraine]]
+[[Category:Political parties in Ukraine|Communist Party of Ukraine]]
+[[Category:History of Ukraine]]
+[[Category:Political parties established in 1918]]
+[[Category:Ukrainian Revolution]]",shift material from KPU article,Soman,2007-07-27T08:37:23Z,"**Change Description:** Added a new section about the ""Communist Party (Bolshevik) of Ukraine,"" including historical context and references, while removing a redirect to the ""Communist Party of Ukraine.""

**Analysis:** The addition of historical context regarding the Communist Party (Bolshevik) of Ukraine does not inherently weaponize cultural heritage. However, the context of the Ukrainian Revolution and the historical ties to the Russian Communist Party could be sensitive, depending on the framing and interpretation of these events. The change does not explicitly invoke weaponized narratives or terms associated with cultural oppression or conflict.

**Conclusion:** Not Weaponised. The content appears to be a straightforward historical addition without overtly politicized language.",Not Weaponised
#redirect [[Communist Party of Ukraine]],"--- 
+++ 
@@ -1,10 +1,13 @@
-{{merge from|Ukrainian Communist Party}}
 {{for|the post-Soviet party|Communist Party of Ukraine|Communist Party of Ukraine (renewed)}}
+{{Unreferenced|date=July 2007}}
 
-The '''Communist Party (Bolshevik) of Ukraine''' ({{lang-uk|Комуністична Партія (більшовиків) України, ''Komunistychna Partiya (bilshovykiv) Ukrayiny'', ''КП(б)У''}}) was formed at a conference in [[Taganrog]], in April 1918, when the first [[Bolshevik]] government of Ukraine  (''Respublika Rad Ukrayiny'') was dissolved.  In July, a Moscow congress of Ukrainian bolsheviks rescinded the resolution, and the Ukrainian party was declared a part of the [[Russian Communist Party (bolshevik)]].
+The '''Communist Party (Bolshevik) of Ukraine''' ({{lang-uk|Комуністична Партія (більшовиків) України, ''Komunistychna Partiya (bilshovykiv) Ukrayiny'', ''КП(б)У''}}) was formed at a conference in [[Taganrog]], in April 1918, when the first [[Bolshevik]] government of Ukraine  (''Respublika Rad Ukrayiny'') was dissolved.
+
+This party advocated strong ties with Russia, unlike the Ukrainian Communist Party that was established in 1920.
+
+In July, a Moscow congress of Ukrainian bolsheviks rescinded the resolution, and the Ukrainian party was declared a part of the [[Russian Communist Party (bolshevik)]].
 
 ==References==
-{{Unreferenced|date=July 2007}}
 
 {{Ukraine-hist-stub}}
 ",no merge - they are two different parties,Amire80,2007-08-15T11:34:01Z,"The change made is the addition of a new sentence: ""This party advocated strong ties with Russia, unlike the Ukrainian Communist Party that was established in 1920."" 

Weaponised. The addition emphasizes a narrative that contrasts the historical ties of the Communist Party (Bolshevik) of Ukraine with Russia against the Ukrainian Communist Party, potentially framing the former in a more favorable light while undermining the latter, which can be seen as a subtle attempt to influence perceptions of cultural and political allegiance.",Weaponised
#redirect [[Communist Party of Ukraine]],"--- 
+++ 
@@ -17,7 +17,7 @@
 ==References==
 {{reflist}}
 
-[[Category:Communist parties in the Former Soviet Union|Ukraine]]
+[[Category:Communist parties in the Former Soviet Union]]
 [[Category:History of Ukraine]]
 [[Category:Political parties established in 1918]]
 [[Category:1918 disestablishments]]",,Farkas János,2009-03-07T10:04:22Z,"Removed the specific reference to ""Ukraine"" from the category label.

Not Weaponised. The change appears to be a technical adjustment in categorization without any evident ideological implications or weaponization of cultural heritage.",Not Weaponised
#redirect [[Communist Party of Ukraine]],"--- 
+++ 
@@ -5,7 +5,7 @@
 
 This party advocated strong ties with Russia, unlike the [[Ukrainian Communist Party]] that was established in 1920.
 
-In July, a Moscow congress of Ukrainian bolsheviks rescinded the resolution, and the Ukrainian party was declared a part of the [[Russian Communist Party (bolshevik)]].
+In July, a Moscow congress of Ukrainian bolsheviks rescinded the resolution, and the Ukrainian party was declared a part of the [[Communist Party of the Soviet Union]].
 
 == See also ==
 * [[Borotbists]]",they were all merged,Tavrian,2009-01-14T03:25:15Z,"Changed ""Russian Communist Party (bolshevik)"" to ""Communist Party of the Soviet Union"".

Not Weaponised. The change is a factual correction regarding the name of a historical political entity and does not invoke any weaponisation of cultural heritage narratives.",Not Weaponised
#redirect [[Communist Party of Ukraine]],"--- 
+++ 
@@ -26,3 +26,5 @@
 [[Category:Ukrainian Revolution]]
 {{euro-communist-party-stub}}
 {{Ukraine-party-stub}}
+
+[[es:Communist Party (Bolsheviks) of Ukraine]]",add spanish interwiki,Shliahov,2009-04-27T21:41:56Z,"Added a Spanish interwiki link to the article.

Not Weaponised. The change is a simple addition of a language link and does not contain any politically charged language or narratives that could be considered weaponisation of cultural heritage.",Not Weaponised
#redirect [[Communist Party of Ukraine]],"--- 
+++ 
@@ -24,6 +24,7 @@
 [[Category:Political parties of the Russian Revolution]]
 [[Category:History of Ukraine]]
 [[Category:Political parties established in 1918]]
+[[Category:Political parties disestablished in 1918]]
 [[Category:Ukrainian Revolution]]
 
 {{Ukraine-party-stub}}",/* References */,Kuralyov,2009-02-09T08:33:14Z,"Added a category: ""Political parties disestablished in 1918"".

Not Weaponised. The change is a neutral addition of a category that does not carry any political or cultural implications.",Not Weaponised
#redirect [[Communist Party of Ukraine]],"--- 
+++ 
@@ -27,4 +27,4 @@
 {{euro-communist-party-stub}}
 {{Ukraine-party-stub}}
 
-[[es:Communist Party (Bolsheviks) of Ukraine]]
+[[es:Partido Comunista (Bolchevique) de Ucrania]]",robot  Modifying: [[es:Partido Comunista (Bolchevique) de Ucrania]],Obersachsebot,2009-04-27T22:12:19Z,"Changed the link from ""[[es:Communist Party (Bolsheviks) of Ukraine]]"" to ""[[es:Partido Comunista (Bolchevique) de Ucrania]]"".

Not Weaponised – The change is a simple translation of the article title into Spanish and does not contain any language that could be interpreted as weaponising cultural heritage.",Not Weaponised
#redirect [[Communist Party of Ukraine]],"--- 
+++ 
@@ -23,10 +23,11 @@
 [[Category:Communist parties in the Former Soviet Union]]
 [[Category:History of Ukraine]]
 [[Category:Political parties established in 1918]]
-[[Category:1918 disestablishments]]
+
 [[Category:Political parties in Ukraine]]
 [[Category:Political parties of the Russian Revolution]]
 [[Category:Ukrainian Revolution]]
+[[Category:Political parties disestablished in 1918]]
 {{euro-communist-party-stub}}
 {{Ukraine-party-stub}}
 ",Removed category [[:Category:1918 disestablishments|1918 disestablishments]]; Quick-adding category [[:Category:Political parties disestablished in 1918|Political parties disestablished in 1918]] (using [[WP:HOTCAT|HotCat]]),Jaraalbe,2009-10-08T20:05:29Z,"Removed category [[Category:1918 disestablishments]]; Added category [[Category:Political parties disestablished in 1918]].

Not Weaponised. The changes made are administrative in nature, focusing on categorization without introducing any politically charged language or narratives related to cultural heritage.",Not Weaponised
#redirect [[Communist Party of Ukraine]],"--- 
+++ 
@@ -1,30 +1,28 @@
 {{for|the post-Soviet party|Communist Party of Ukraine|Communist Party of Ukraine (renewed)}}
 {{Refimprove|date=July 2007}}
 
-The '''Communist Party (Bolshevik) of Ukraine''' ({{lang-uk|Комуністична Партія (більшовиків) України, ''Komunistychna Partiya (bilshovykiv) Ukrayiny'', КП(б)У, ''KP(b)U''}}) was formed at a conference in [[Taganrog]], in April 1918, when the first [[Bolshevik]] government of Ukraine  (''Respublika Rad Ukrayiny'') was dissolved.
+The '''Communist Party (Bolshevik) of Ukraine''' ({{lang-uk|Комуністична Партія (більшовиків) України}} ''Komunistychna Partiya (bilshovykiv) Ukrayiny'', КП(б)У, ''KP(b)U'') was formed at a conference in [[Taganrog]], in April 1918, when the first [[Bolshevik]] government of Ukraine  (''Respublika Rad Ukrayiny'') was dissolved.
 
 This party advocated strong ties with Russia, unlike the [[Ukrainian Communist Party]] that was established in 1920.
 
-In July, a Moscow congress of Ukrainian bolsheviks rescinded the resolution, and the Ukrainian party was declared a part of the [[Russian Communist Party (bolshevik)]].
+In July, a Moscow congress of Ukrainian bolsheviks rescinded the resolution, and the Ukrainian party was declared a part of the [[Communist Party of the Soviet Union|Russian Communist Party (bolsheviks)]].
 
 == See also ==
 * [[Borotbists]]
+* [[Communist Party (bolsheviks) of Lithuania and Belorussia]]
+* [[Russian Communist Party (bolsheviks)]]
+* [[Russian Social Democratic Labour Party]]
 * [[Ukrainian Communist Party]] (Ukapists)
-* [[All-Union Communist Party (bolsheviks)]]
-* [[All-Union Communist Party Bolsheviks]]
-* [[Bolshevik Communist Party]]
-* [[Communist Party (bolsheviks) of Lithuania and Belorussia]]
-* [[Communist Party of India (Marxist-Leninist) Bolshevik]]
 
 ==References==
 {{reflist}}
 
 [[Category:Communist parties in the Former Soviet Union|Ukraine]]
-[[Category:Political parties in Ukraine|Communist Party of Ukraine]]
-[[Category:Political parties of the Russian Revolution]]
 [[Category:History of Ukraine]]
 [[Category:Political parties established in 1918]]
-[[Category:Political parties disestablished in 1918]]
+[[Category:1918 disestablishments]]
+[[Category:Political parties in Ukraine]]
+[[Category:Political parties of the Russian Revolution]]
 [[Category:Ukrainian Revolution]]
-
+{{euro-communist-party-stub}}
 {{Ukraine-party-stub}}",Did the party really last only one year?,Farkas János,2009-03-02T20:27:20Z,"Changed the phrasing of ""Russian Communist Party (bolshevik)"" to ""Russian Communist Party (bolsheviks)"" and added several new categories related to political parties.

Not Weaponised – The changes made are primarily grammatical and categorical, without introducing any charged political narratives or perspectives that could be seen as weaponizing cultural heritage.",Not Weaponised
#redirect [[Communist Party of Ukraine]],"--- 
+++ 
@@ -1,7 +1,7 @@
 {{for|the post-Soviet party|Communist Party of Ukraine|Communist Party of Ukraine (renewed)}}
 {{Refimprove|date=July 2007}}
 
-The '''Communist Party (Bolshevik) of Ukraine''' ({{lang-uk|Комуністична Партія (більшовиків) України}} ''Komunistychna Partiya (bilshovykiv) Ukrayiny'', КП(б)У, ''KP(b)U'') was formed at a conference in [[Taganrog]], in April 1918, when the first [[Bolshevik]] government of Ukraine  (''Respublika Rad Ukrayiny'') was dissolved.
+The '''Communist Party (Bolshevik) of Ukraine''' ({{lang-uk|Комуністична Партія (більшовиків) України}} ''Komunistychna Partiya (bilshovykiv) Ukrayiny'', КП(б)У, ''KP(b)U'') was formed at a conference in [[Taganrog]], in July<ref>[http://www.knowbysight.info/1_UKRA/04996.asp Guide to the history of the Communist Party and the Soviet Union 1898 - 1991]</ref> 1918, when the first [[Bolshevik]] government of Ukraine  (''Respublika Rad Ukrayiny'') was dissolved.
 
 This party advocated strong ties with Russia, unlike the [[Ukrainian Communist Party]] that was established in 1920.
 ",update,Aleksandr Grigoryev,2009-11-28T23:36:49Z,"Changed the date of the conference from April to July 1918.

Not Weaponised. The change appears to be a factual correction regarding the historical date without any loaded language or implications that could be seen as weaponizing cultural heritage.",Not Weaponised
#redirect [[Communist Party of Ukraine]],"--- 
+++ 
@@ -7,7 +7,9 @@
 
 In July, 1920 the Moscow congress of Ukrainian bolsheviks rescinded the resolution, and the Ukrainian party was declared a part of the [[Communist Party of the Soviet Union|Russian Communist Party (bolsheviks)]].
 
-After 1991 the Communist Party was outlawed in Ukraine. Different sectors reconstituted themselves in different parties. One group led by moderate members under [[Oleksandr Moroz]] formed the [[Socialist Party of Ukraine]] (SPU), another group re-created the [[Communist Party of Ukraine]] under the leadership of [[Petro Symonenko]]. 
+On [[October 13]], 1952 the party officially was renamed into the '''Communist Party of Ukraine'''.
+
+On [[August 26]], 1991 the Communist Party was outlawed in Ukraine. Different sectors reconstituted themselves in different parties. One group led by moderate members under [[Oleksandr Moroz]] formed the [[Socialist Party of Ukraine]] (SPU) out of most of the former members, another group re-created in 1993 the [[Communist Party of Ukraine]] in [[Donetsk]] under the leadership of [[Petro Symonenko]] when the ban was lifted. 
 
 ==References==
 {{reflist}}",update,Aleksandr Grigoryev,2009-11-28T23:40:12Z,"Changed the order of information and added details about the Communist Party of Ukraine's renaming and reconstitution.

Not Weaponised. The changes provide historical context without employing weaponised language or narratives.",Not Weaponised
#redirect [[Communist Party of Ukraine]],"--- 
+++ 
@@ -7,15 +7,7 @@
 
 In July, 1920 the Moscow congress of Ukrainian bolsheviks rescinded the resolution, and the Ukrainian party was declared a part of the [[Communist Party of the Soviet Union|Russian Communist Party (bolsheviks)]].
 
-After 1991 the Communist Party was outlawed in Ukraine but it subsequently reconstituted itself. moderate members under Oleksandr Moroz formed the Socialist Party of Ukraine ('''SPU'''). The old Russophile conservatives re-created the Communist Party of Ukraine under Petro Symonenko. 
-
-== See also ==
-* [[Borotbists]]
-* [[Communist Party (bolsheviks) of Lithuania and Belorussia]]
-* [[Russian Communist Party (bolsheviks)]]
-* [[Russian Social Democratic Labour Party]]
-* [[Ukrainian Communist Party]] (Ukapists)
-* [[Socialist Party of Ukraine]]
+After 1991 the Communist Party was outlawed in Ukraine. Different sectors reconstituted themselves in different parties. One group led by moderate members under [[Oleksandr Moroz]] formed the [[Socialist Party of Ukraine]] (SPU), another group re-created the [[Communist Party of Ukraine]] under the leadership of [[Petro Symonenko]]. 
 
 ==References==
 {{reflist}}","rmv arbitrary see also, plus more npov rewording",Soman,2009-11-04T16:32:26Z,"Removed ""See also"" section and rephrased the context regarding the reconstitution of political parties in Ukraine after 1991.

Not Weaponised – The changes made are focused on improving clarity and neutrality in the description of political developments without introducing any charged language or perspectives that could be seen as weaponizing cultural heritage.",Not Weaponised
#redirect [[Communist Party of Ukraine]],"--- 
+++ 
@@ -5,7 +5,7 @@
 
 This party advocated strong ties with Russia, unlike the [[Ukrainian Communist Party]] that was established in 1920.
 
-In July, a Moscow congress of Ukrainian bolsheviks rescinded the resolution, and the Ukrainian party was declared a part of the [[Communist Party of the Soviet Union]].
+In July, a Moscow congress of Ukrainian bolsheviks rescinded the resolution, and the Ukrainian party was declared a part of the [[Russian Communist Party (bolshevik)]].
 
 == See also ==
 * [[Borotbists]]",rv: are you kidding? there was no Soviet Union in 1920!,Mzajac,2009-01-14T06:02:41Z,"Changed ""Communist Party of the Soviet Union"" to ""Russian Communist Party (bolshevik)"".

Not Weaponised. The change appears to clarify the historical context without introducing weaponised language or narratives related to cultural heritage.",Not Weaponised
